congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
116,House,21741,52,8,MD,100,,,"RASKIN, Jamie Ben",R000606,1962,,-0.546,-0.238,-10.7967,0.98438,686,3,,-0.467,-0.514
116,House,21978,52,6,MD,100,,,"TRONE, David",T000483,1955,,-0.283,-0.068,-20.51996,0.97023,679,4,,-0.283,-0.067
116,House,29587,52,7,MD,100,,,"CUMMINGS, Elijah Eugene",C000984,1951,,-0.438,-0.148,-14.38346,0.96718,431,7,,-0.385,-0.096
116,House,15616,3,1,MA,100,,,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.11,-9.56772,0.98599,678,3,,-0.402,-0.079
116,House,20119,3,8,MA,100,,,"LYNCH, Stephen F.",L000562,1955,,-0.35,0.039,-28.70156,0.95891,684,8,,-0.278,-0.0
116,House,21140,3,9,MA,100,,,"KEATING, William R.",K000375,1952,,-0.329,-0.13,-27.26388,0.96059,678,9,,-0.325,0.034
116,House,21335,3,4,MA,100,,,"KENNEDY, Joseph P. III",K000379,1980,,-0.423,-0.187,-11.74516,0.98288,680,4,,-0.474,-0.484
116,House,21375,3,5,MA,100,,,"CLARK, Katherine M.",C001101,1963,,-0.483,-0.375,-13.5767,0.98026,681,4,,-0.398,-0.269
116,House,21525,3,6,MA,100,,,"MOULTON, Seth",M001196,1978,,-0.286,-0.067,-68.29688,0.89325,605,26,,-0.218,0.193
116,House,21955,3,7,MA,100,,,"PRESSLEY, Ayanna",P000617,1974,,-0.284,-0.959,-34.64976,0.95032,680,16,,-0.284,-0.959
116,House,21977,3,3,MA,100,,,"TRAHAN, Lori",T000482,1973,,-0.42,-0.273,-10.0075,0.9856,690,5,,-0.42,-0.272
116,House,29729,3,2,MA,100,,,"McGOVERN, James P.",M000312,1959,,-0.539,-0.3,-10.18576,0.98526,686,3,,-0.468,-0.515
116,House,15446,23,6,MI,200,,,"UPTON, Frederick Stephen",U000031,1953,,0.335,-0.383,-165.94815,0.78485,685,81,,0.246,-0.048
116,House,20725,23,7,MI,200,,,"WALBERG, Tim",W000798,1951,,0.517,0.064,-92.43631,0.87359,684,35,,0.459,0.186
116,House,21142,23,2,MI,200,,,"HUIZENGA, Bill",H001058,1969,,0.588,-0.07,-123.81032,0.83287,677,49,,0.508,-0.032
116,House,21143,23,3,MI,200,,,"AMASH, Justin",A000367,1980,,0.654,-0.757,-172.05329,0.62734,369,65,,0.919,-0.395
116,House,21372,23,5,MI,100,,,"KILDEE, Dan",K000380,1958,,-0.395,-0.215,-12.49185,0.98206,690,4,,-0.462,-0.307
116,House,21526,23,4,MI,200,,,"MOOLENAAR, John",M001194,1961,,0.398,0.43,-65.40261,0.90932,688,26,,0.403,0.365
116,House,21529,23,12,MI,100,,,"DINGELL, Debbie",D000624,1953,,-0.406,-0.141,-18.07186,0.97339,670,8,,-0.371,-0.425
116,House,21530,23,14,MI,100,,,"LAWRENCE, Brenda L",L000581,1954,,-0.446,-0.034,-9.64132,0.98552,661,2,,-0.503,-0.044
116,House,21704,23,1,MI,200,,,"BERGMAN, John",B001301,1947,,0.425,0.052,-115.20157,0.84331,676,53,,0.423,0.071
116,House,21737,23,10,MI,200,,,"MITCHELL, Paul",M001201,1961,,0.426,0.31,-99.69878,0.86288,676,40,,0.427,0.278
116,House,21940,23,9,MI,100,,,"LEVIN, Andy",L000592,1960,,-0.518,-0.52,-9.9352,0.98566,688,4,,-0.518,-0.52
116,House,21965,23,8,MI,100,,,"SLOTKIN, Elissa",S001208,1976,,-0.317,0.787,-85.6542,0.8831,689,34,,-0.317,0.784
116,House,21972,23,11,MI,100,,,"STEVENS, Haley",S001215,1983,,-0.325,0.374,-37.11062,0.94756,689,15,,-0.325,0.377
116,House,21975,23,13,MI,100,,,"TLAIB, Rashida",T000481,1976,,-0.274,-0.962,-37.28239,0.94695,684,15,,-0.274,-0.962
116,House,91143,23,3,MI,328,,,"AMASH, Justin",A000367,1980,,0.317,-0.948,-212.29133,0.50751,313,112,,0.338,-0.941
116,House,20122,33,4,MN,100,,,"McCOLLUM, Betty",M001143,1954,,-0.418,-0.191,-23.35869,0.96667,689,6,,-0.468,-0.116
116,House,21531,33,6,MN,200,,,"EMMER, Thomas Earl II",E000294,1961,,0.459,-0.057,-119.74943,0.82887,638,47,,0.495,0.004
116,House,21910,33,2,MN,100,,,"CRAIG, Angela",C001119,1972,,-0.299,0.676,-68.55385,0.90542,690,21,,-0.299,0.682
116,House,21929,33,1,MN,200,,,"HAGEDORN, Jim",H001088,1962,,0.444,0.446,-66.05172,0.9082,686,32,,0.444,0.446
116,House,21950,33,5,MN,100,,,"OMAR, Ilhan",O000173,1981,,-0.299,-0.954,-46.00202,0.93238,657,18,,-0.312,-0.95
116,House,21953,33,3,MN,100,,,"PHILLIPS, Dean",P000616,1969,,-0.229,0.035,-42.93938,0.93967,690,11,,-0.228,0.037
116,House,21969,33,8,MN,200,,,"STAUBER, Peter",S001212,1966,,0.279,0.198,-115.64807,0.84486,686,50,,0.294,0.132
116,House,29127,33,7,MN,100,,,"PETERSON, Collin Clark",P000258,1944,,-0.149,0.712,-188.69544,0.7583,682,94,,-0.183,0.832
116,House,21148,46,4,MS,200,,,"PALAZZO, Steven",P000601,1970,,0.525,0.546,-80.51525,0.88581,664,38,,0.626,0.561
116,House,21561,46,1,MS,200,,,"KELLY, Trent",K000388,1966,,0.625,0.256,-75.2896,0.8946,676,30,,0.67,0.288
116,House,21927,46,3,MS,200,,,"GUEST, Michael",G000591,1970,,0.482,0.264,-81.08309,0.88775,681,35,,0.482,0.264
116,House,29368,46,2,MS,100,,,"THOMPSON, Bennie",T000193,1948,,-0.516,0.4,-20.51712,0.96966,666,8,,-0.554,0.231
116,House,20124,34,6,MO,200,,,"GRAVES, Samuel",G000546,1963,,0.442,0.173,-102.41794,0.85825,670,43,,0.527,0.395
116,House,20147,34,1,MO,100,,,"CLAY, William Lacy, Jr.",C001049,1956,,-0.481,-0.08,-15.80236,0.97641,662,7,,-0.614,-0.005
116,House,20517,34,5,MO,100,,,"CLEAVER, Emanuel, II",C001061,1944,,-0.454,0.017,-27.39981,0.95897,654,12,,-0.503,0.136
116,House,20926,34,3,MO,200,,,"LUETKEMEYER, Blaine",L000569,1952,,0.437,0.257,-92.5746,0.87376,686,42,,0.38,0.453
116,House,21149,34,4,MO,200,,,"HARTZLER, Vicky",H001053,1960,,0.465,0.329,-98.36407,0.86402,673,34,,0.384,0.369
116,House,21150,34,7,MO,200,,,"LONG, Billy",L000576,1955,,0.545,0.243,-108.27775,0.8524,678,42,,0.538,0.064
116,House,21337,34,2,MO,200,,,"WAGNER, Ann",W000812,1962,,0.45,0.151,-112.57739,0.84597,673,51,,0.41,0.122
116,House,21373,34,8,MO,200,,,"SMITH, Jason",S001195,1980,,0.597,0.206,-82.10614,0.88766,689,39,,0.571,0.231
116,House,21751,64,1,MT,200,,,"GIANFORTE, Greg",G000584,1961,,0.438,0.072,-86.67458,0.86835,614,36,,0.448,0.077
116,House,20518,35,1,NE,200,,,"FORTENBERRY, Jeff",F000449,1960,,0.301,-0.063,-148.2004,0.80261,674,66,,0.315,-0.076
116,House,20729,35,3,NE,200,,,"SMITH, Adrian",S001172,1970,,0.516,0.186,-93.06606,0.87296,685,42,,0.559,0.247
116,House,21701,35,2,NE,200,,,"BACON, Donald J.",B001298,1963,,0.41,-0.12,-157.63168,0.79576,690,82,,0.403,-0.163
116,House,20927,65,1,NV,100,,,"TITUS, Alice (Dina)",T000468,1950,,-0.302,-0.218,-16.2259,0.976,668,7,,-0.386,-0.379
116,House,21196,65,2,NV,200,,,"AMODEI, Mark E.",A000369,1958,,0.381,0.204,-104.83601,0.85575,673,49,,0.388,0.277
116,House,21339,65,4,NV,100,,,"HORSFORD, Steven",H001066,1973,,-0.355,0.091,-40.52528,0.94239,683,18,,-0.487,0.486
116,House,21938,65,3,NV,100,,,"LEE, Susie",L000590,1966,,-0.293,0.385,-41.34719,0.94175,689,17,,-0.293,0.389
116,House,21340,4,2,NH,100,,,"KUSTER, Ann McLane",K000382,1956,,-0.255,-0.128,-24.85038,0.96406,679,7,,-0.325,0.065
116,House,21951,4,1,NH,100,,,"PAPPAS, Chris",P000614,1980,,-0.366,0.31,-32.19338,0.95435,689,14,,-0.374,0.269
116,House,14863,12,4,NJ,200,,,"SMITH, Christopher Henry",S000522,1953,,0.164,-0.168,-184.55152,0.75543,658,78,,0.212,-0.157
116,House,15454,12,6,NJ,100,,,"PALLONE, Frank, Jr.",P000034,1951,,-0.404,-0.163,-14.8948,0.97864,690,6,,-0.396,-0.432
116,House,20542,12,8,NJ,100,,,"SIRES, Albio",S001165,1951,,-0.405,0.095,-12.02618,0.98208,665,4,,-0.402,0.107
116,House,21536,12,1,NJ,100,,,"NORCROSS, Donald",N000188,1958,,-0.426,0.325,-26.73907,0.96172,685,7,,-0.407,-0.068
116,House,21538,12,12,NJ,100,,,"WATSON COLEMAN, Bonnie",W000822,1945,,-0.625,-0.137,-44.1714,0.93764,686,17,,-0.411,-0.175
116,House,21723,12,5,NJ,100,,,"GOTTHEIMER, Josh S.",G000583,1975,,-0.139,0.203,-88.74943,0.87898,688,44,,-0.163,0.459
116,House,21937,12,3,NJ,100,,,"KIM, Andy",K000394,1982,,-0.268,0.386,-42.84306,0.9398,690,15,,-0.267,0.39
116,House,21942,12,7,NJ,100,,,"MALINOWSKI, Tomaz",M001203,1965,,-0.275,0.114,-31.19176,0.95561,687,10,,-0.279,0.073
116,House,21964,12,11,NJ,100,,,"SHERRILL, Mikie",S001207,1972,,-0.176,0.241,-58.74229,0.91793,686,22,,-0.176,0.247
116,House,21980,12,2,NJ,100,,,"VAN DREW, Jefferson",V000133,1953,,-0.147,0.644,-89.13305,0.85956,589,37,,-0.147,0.643
116,House,29741,12,9,NJ,100,,,"PASCRELL, William J., Jr.",P000096,1937,,-0.366,-0.005,-20.98739,0.96974,683,6,,-0.336,-0.224
116,House,31103,12,10,NJ,100,,,"PAYNE, Donald, Jr.",P000604,1958,,-0.517,-0.102,-24.26391,0.96204,627,7,,-0.523,-0.076
116,House,91980,12,2,NJ,200,,,"VAN DREW, Jefferson",V000133,1953,,0.187,-0.278,-25.9706,0.73132,83,15,,0.185,-0.291
116,House,20932,66,3,NM,100,,,"LUJÁN, Ben Ray",L000570,1972,,-0.367,0.014,-19.57695,0.97191,687,10,,-0.301,-0.247
116,House,21928,66,1,NM,100,,,"HAALAND, Debra",H001080,1960,,-0.319,-0.303,-16.73437,0.9759,686,6,,-0.319,-0.302
116,House,21976,66,2,NM,100,,,"TORRES SMALL, Xochitl",T000484,1984,,-0.17,0.282,-78.81712,0.89161,687,30,,-0.17,0.282
116,House,15603,13,16,NY,100,,,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.094,-15.98659,0.97693,685,5,,-0.562,-0.28
116,House,15612,13,17,NY,100,,,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.155,-12.07703,0.98227,675,3,,-0.413,0.01
116,House,20519,13,26,NY,100,,,"HIGGINS, Brian",H001038,1959,,-0.347,-0.032,-15.68526,0.97726,682,7,,-0.364,-0.062
116,House,20733,13,9,NY,100,,,"CLARKE, Yvette Diane",C001067,1964,,-0.614,-0.204,-23.7697,0.96589,685,9,,-0.533,-0.501
116,House,20934,13,20,NY,100,,,"TONKO, Paul",T000469,1949,,-0.42,-0.265,-13.71801,0.97982,673,8,,-0.348,-0.461
116,House,21101,13,23,NY,200,,,"REED, Thomas W. II",R000585,1971,,0.28,0.11,-137.68863,0.81498,673,57,,0.235,0.21
116,House,21342,13,6,NY,100,,,"MENG, Grace",M001188,1975,,-0.378,-0.162,-44.40626,0.93642,676,20,,-0.285,-0.342
116,House,21343,13,8,NY,100,,,"JEFFRIES, Hakeem",J000294,1970,,-0.487,-0.09,-15.38105,0.97754,677,5,,-0.471,-0.125
116,House,21344,13,18,NY,100,,,"MALONEY, Sean Patrick",M001185,1966,,-0.238,0.119,-37.08764,0.94722,684,18,,-0.304,0.357
116,House,21345,13,27,NY,200,,,"COLLINS, Chris",C001092,1950,,0.357,0.236,-61.83374,0.87498,463,22,,0.328,0.316
116,House,21539,13,1,NY,200,,,"ZELDIN, Lee M",Z000017,1980,,0.387,-0.131,-154.01593,0.79785,682,66,,0.422,-0.168
116,House,21540,13,4,NY,100,,,"RICE, Kathleen Maura",R000602,1965,,-0.284,0.026,-50.97239,0.926,663,23,,-0.259,0.25
116,House,21541,13,21,NY,200,,,"STEFANIK, Elise M",S001196,1984,,0.221,0.001,-137.78062,0.81852,688,60,,0.227,-0.034
116,House,21542,13,24,NY,200,,,"KATKO, John",K000386,1962,,0.204,-0.009,-127.6133,0.82563,666,52,,0.195,-0.009
116,House,21715,13,13,NY,100,,,"ESPAILLAT, Adriano J.",E000297,1954,,-0.616,-0.141,-18.11979,0.97401,688,7,,-0.503,-0.568
116,House,21747,13,3,NY,100,,,"SUOZZI, Thomas",S001201,1962,,-0.21,0.083,-47.75163,0.93276,686,20,,-0.287,0.288
116,House,21761,13,25,NY,100,,,"MORELLE, Joseph D.",M001206,1957,,-0.32,0.103,-21.45944,0.96829,666,5,,-0.3,0.076
116,House,21904,13,22,NY,100,,,"BRINDISI, Anthony",B001308,1978,,-0.154,0.572,-122.79341,0.83632,687,43,,-0.154,0.579
116,House,21916,13,19,NY,100,,,"DELGADO, Antonio",D000630,1977,,-0.206,0.165,-52.65821,0.92652,690,16,,-0.206,0.169
116,House,21949,13,14,NY,100,,,"OCASIO-CORTEZ, Alexandria",O000172,1989,,-0.224,-0.975,-57.80569,0.91919,686,23,,-0.224,-0.975
116,House,21958,13,11,NY,100,,,"ROSE, Max",R000613,1986,,-0.176,0.236,-96.15354,0.86832,681,34,,-0.176,0.242
116,House,29134,13,15,NY,100,,,"SERRANO, José E.",S000248,1943,,-0.491,-0.377,-9.65137,0.98396,597,3,,-0.407,-0.291
116,House,29375,13,2,NY,200,,,"KING, Peter T.",K000210,1944,,0.259,-0.033,-139.76273,0.8147,682,51,,0.255,-0.02
116,House,29377,13,10,NY,100,,,"NADLER, Jerrold Lewis",N000002,1947,,-0.509,-0.505,-12.65137,0.98132,671,4,,-0.541,-0.319
116,House,29378,13,7,NY,100,,,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.338,-10.38121,0.98476,676,3,,-0.46,-0.576
116,House,29379,13,12,NY,100,,,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.279,-10.99708,0.98417,689,4,,-0.429,-0.392
116,House,29776,13,5,NY,100,,,"MEEKS, Gregory W.",M001137,1953,,-0.413,-0.073,-16.51802,0.97495,651,7,,-0.513,0.089
116,House,15438,47,4,NC,100,,,"PRICE, David Eugene",P000523,1940,,-0.343,-0.031,-13.86892,0.97999,686,5,,-0.401,-0.176
116,House,20340,47,1,NC,100,,,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.404,0.181,-17.92258,0.97403,681,6,,-0.452,0.062
116,House,20521,47,5,NC,200,,,"FOXX, Virginia Ann",F000450,1943,,0.631,0.123,-122.95257,0.83591,686,52,,0.566,0.0
116,House,20522,47,10,NC,200,,,"McHENRY, Patrick T.",M001156,1975,,0.552,0.076,-150.74632,0.79879,671,58,,0.411,0.064
116,House,21346,47,8,NC,200,,,"HUDSON, Richard",H001067,1971,,0.582,0.103,-124.29423,0.82571,649,55,,0.475,0.103
116,House,21348,47,11,NC,200,,,"MEADOWS, Mark",M001187,1959,,0.605,-0.201,-132.76565,0.81396,645,60,,0.587,-0.209
116,House,21349,47,2,NC,200,,,"HOLDING, George E.B.",H001065,1968,,0.609,0.144,-74.44258,0.88888,632,27,,0.544,0.217
116,House,21543,47,6,NC,200,,,"WALKER, Bradley Mark",W000819,1969,,0.641,0.022,-75.62392,0.88358,611,32,,0.675,0.176
116,House,21544,47,7,NC,200,,,"ROUZER, David",R000603,1972,,0.572,0.146,-102.15533,0.86146,685,42,,0.542,0.105
116,House,21545,47,12,NC,100,,,"ADAMS, Alma",A000370,1946,,-0.466,0.012,-13.05199,0.98059,666,4,,-0.425,-0.099
116,House,21708,47,13,NC,200,,,"BUDD, Theodore Paul",B001305,1971,,0.67,-0.102,-99.30522,0.86431,681,42,,0.662,-0.093
116,House,21986,47,9,NC,200,,,"BISHOP, Dan",B001311,1964,,0.865,0.066,-15.99143,0.92316,200,7,,0.865,0.066
116,House,21987,47,3,NC,200,,,"MURPHY, Gregory Francis",M001210,1963,,0.618,0.082,-24.40685,0.89221,214,11,,0.618,0.082
116,House,29546,47,3,NC,200,,,"JONES, Walter Beaman, Jr.",J000255,1943,,0.244,-0.362,,,,,,,
116,House,21901,36,1,ND,200,,,"ARMSTRONG, Kelly",A000377,1976,,0.451,0.09,-115.45717,0.84127,668,49,,0.451,0.09
116,House,15029,24,9,OH,100,,,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.109,-22.59731,0.96717,677,7,,-0.437,0.276
116,House,20342,24,10,OH,200,,,"TURNER, Michael R.",T000463,1960,,0.27,0.205,-95.66088,0.86841,678,29,,0.302,0.248
116,House,20343,24,13,OH,100,,,"RYAN, Timothy J.",R000577,1973,,-0.403,0.214,-15.53884,0.97158,539,6,,-0.357,0.03
116,House,20738,24,4,OH,200,,,"JORDAN, Jim",J000289,1964,,0.718,-0.218,-89.12043,0.87717,680,38,,0.762,-0.181
116,House,20755,24,5,OH,200,,,"LATTA, Robert E.",L000566,1956,,0.518,0.26,-56.01192,0.92192,689,13,,0.508,0.324
116,House,20941,24,11,OH,100,,,"FUDGE, Marcia L.",F000455,1952,,-0.581,0.14,-39.10398,0.94009,633,14,,-0.532,0.371
116,House,21162,24,6,OH,200,,,"JOHNSON, Bill",J000292,1954,,0.433,0.283,-64.22508,0.90937,676,26,,0.439,0.414
116,House,21163,24,15,OH,200,,,"STIVERS, Steve",S001187,1965,,0.299,0.271,-109.96738,0.84303,644,48,,0.299,0.272
116,House,21165,24,7,OH,200,,,"GIBBS, Bob",G000563,1954,,0.474,0.321,-73.29451,0.89782,680,26,,0.513,0.5
116,House,21351,24,2,OH,200,,,"WENSTRUP, Brad",W000815,1958,,0.551,0.177,-84.62267,0.88118,669,30,,0.507,0.219
116,House,21352,24,3,OH,100,,,"BEATTY, Joyce",B001281,1950,,-0.429,0.064,-13.48312,0.97966,656,4,,-0.455,-0.091
116,House,21353,24,14,OH,200,,,"JOYCE, David",J000295,1957,,0.264,0.271,-96.32396,0.869,686,33,,0.288,0.247
116,House,21564,24,8,OH,200,,,"DAVIDSON, Warren",D000626,1970,,0.708,-0.349,-152.53876,0.79932,681,77,,0.678,-0.407
116,House,21759,24,12,OH,200,,,"BALDERSON, Troy",B001306,1962,,0.442,0.501,-61.86577,0.91412,689,23,,0.443,0.502
116,House,21924,24,16,OH,200,,,"GONZALEZ, Anthony",G000588,1984,,0.294,0.224,-94.29458,0.87122,684,35,,0.294,0.224
116,House,29550,24,1,OH,200,,,"CHABOT, Steve",C000266,1953,,0.572,-0.213,-96.43453,0.86957,690,35,,0.501,0.183
116,House,20344,53,4,OK,200,,,"COLE, Tom",C001053,1949,,0.33,0.359,-110.17711,0.85202,688,42,,0.288,0.416
116,House,21355,53,2,OK,200,,,"MULLIN, Markwayne",M001190,1977,,0.514,0.377,-94.33873,0.85885,620,38,,0.538,0.196
116,House,21760,53,1,OK,200,,,"HERN, Kevin",H001082,1961,,0.68,0.051,-85.67588,0.88227,684,36,,0.69,0.058
116,House,21933,53,5,OK,100,,,"HORN, Kendra",H001083,1976,,-0.177,0.536,-102.62648,0.86143,688,43,,-0.177,0.53
116,House,29393,53,3,OK,200,,,"LUCAS, Frank D.",L000491,1960,,0.362,0.416,-56.57996,0.91602,645,22,,0.329,0.624
116,House,15410,72,4,OR,100,,,"DeFAZIO, Peter Anthony",D000191,1947,,-0.429,0.003,-37.46554,0.94562,670,13,,-0.524,-0.504
116,House,20944,72,5,OR,100,,,"SCHRADER, Kurt",S001180,1951,,-0.189,0.063,-100.48414,0.86169,675,45,,-0.145,0.146
116,House,21198,72,1,OR,100,,,"BONAMICI, Suzanne",B001278,1954,,-0.393,-0.396,-12.60856,0.98187,689,3,,-0.456,-0.347
116,House,29588,72,3,OR,100,,,"BLUMENAUER, Earl",B000574,1948,,-0.427,-0.668,-21.08703,0.96947,680,7,,-0.453,-0.79
116,House,29932,72,2,OR,200,,,"WALDEN, Greg",W000791,1957,,0.334,-0.013,-114.48656,0.84609,685,47,,0.275,0.21
116,House,20946,14,15,PA,200,,,"THOMPSON, Glenn",T000467,1959,,0.31,0.39,-76.97704,0.89146,670,21,,0.317,0.421
116,House,21167,14,16,PA,200,,,"KELLY, Mike",K000376,1948,,0.345,0.454,-117.93061,0.83838,669,54,,0.451,0.149
116,House,21170,14,12,PA,200,,,"MARINO, Thomas A.",M001179,1952,,0.352,0.477,-0.28897,0.98751,23,0,,0.0,0.0
116,House,21356,14,10,PA,200,,,"PERRY, Scott",P000605,1962,,0.623,-0.347,-136.24648,0.81673,673,71,,0.573,-0.301
116,House,21358,14,8,PA,100,,,"CARTWRIGHT, Matt",C001090,1961,,-0.371,-0.046,-11.94349,0.98209,661,2,,-0.388,0.02
116,House,21548,14,2,PA,100,,,"BOYLE, Brendan Francis",B001296,1977,,-0.396,0.133,-26.04107,0.96254,682,11,,-0.392,-0.219
116,House,21566,14,3,PA,100,,,"EVANS, Dwight",E000296,1954,,-0.454,-0.072,-11.19303,0.98363,678,2,,-0.488,-0.071
116,House,21718,14,1,PA,200,,,"FITZPATRICK, Brian K.",F000466,1973,,0.177,-0.187,-146.97995,0.80587,681,62,,0.152,-0.127
116,House,21745,14,11,PA,200,,,"SMUCKER, Lloyd K.",S001199,1964,,0.42,0.279,-62.27885,0.90782,644,28,,0.437,0.229
116,House,21756,14,17,PA,100,,,"LAMB, Conor",L000588,1984,,-0.118,0.138,-96.88653,0.86864,688,46,,-0.139,0.223
116,House,21762,14,5,PA,100,,,"SCANLON, Mary Gay",S001205,1959,,-0.493,0.012,-13.12002,0.98108,687,4,,-0.552,0.093
116,House,21763,14,7,PA,100,,,"WILD, Susan",W000826,1957,,-0.351,0.611,-59.11553,0.9172,684,24,,-0.332,0.573
116,House,21915,14,4,PA,100,,,"DEAN, Madeleine",D000631,1959,,-0.528,0.039,-10.59132,0.9847,687,4,,-0.528,0.039
116,House,21934,14,6,PA,100,,,"HOULAHAN, Christina",H001085,1967,,-0.313,0.564,-37.9415,0.94635,688,12,,-0.312,0.569
116,House,21936,14,13,PA,200,,,"JOYCE, John",J000302,1957,,0.543,0.132,-66.79609,0.90205,648,28,,0.543,0.132
116,House,21945,14,9,PA,200,,,"MEUSER, Dan",M001204,1964,,0.569,0.358,-82.84709,0.8822,661,37,,0.569,0.358
116,House,21956,14,14,PA,200,,,"RESCHENTHALER, Guy",R000610,1983,,0.35,0.451,-79.00258,0.88924,673,27,,0.35,0.452
116,House,21985,14,12,PA,200,,,"KELLER, Fred",K000395,1965,,0.476,0.205,-56.58995,0.88987,485,23,,0.476,0.205
116,House,29561,14,18,PA,100,,,"DOYLE, Michael F.",D000482,1953,,-0.33,0.114,-26.85982,0.9603,663,9,,-0.429,-0.357
116,House,20136,5,2,RI,100,,,"LANGEVIN, James",L000559,1964,,-0.376,0.108,-29.46361,0.95796,686,7,,-0.29,-0.026
116,House,21172,5,1,RI,100,,,"CICILLINE, David N.",C001084,1961,,-0.391,-0.283,-20.49223,0.97053,685,7,,-0.43,-0.199
116,House,20138,48,2,SC,200,,,"WILSON, Addison Graves (Joe)",W000795,1947,,0.538,0.106,-104.77559,0.85463,667,47,,0.491,0.12
116,House,21174,48,3,SC,200,,,"DUNCAN, Jeff",D000615,1966,,0.731,-0.186,-98.60617,0.86629,687,34,,0.713,-0.122
116,House,21359,48,7,SC,200,,,"RICE, Tom",R000597,1957,,0.603,-0.281,-148.39528,0.80159,671,77,,0.632,-0.329
116,House,21753,48,5,SC,200,,,"NORMAN, Ralph",N000190,1953,,0.785,-0.203,-82.69207,0.8834,667,42,,0.816,-0.175
116,House,21913,48,1,SC,100,,,"CUNNINGHAM, Joe",C001122,1982,,-0.12,0.458,-130.00979,0.82574,679,50,,-0.119,0.453
116,House,21974,48,4,SC,200,,,"TIMMONS, William",T000480,1984,,0.592,0.183,-75.91951,0.88544,624,29,,0.592,0.183
116,House,39301,48,6,SC,100,,,"CLYBURN, James Enos",C000537,1940,,-0.464,0.254,-23.60012,0.96199,609,7,,-0.396,0.031
116,House,21935,37,1,SD,200,,,"JOHNSON, Dustin",J000301,1976,,0.488,0.049,-94.27657,0.87212,689,27,,0.488,0.049
116,House,15019,54,5,TN,100,,,"COOPER, James Hayes Shofner",C000754,1954,,-0.162,-0.031,-83.88641,0.88362,678,21,,-0.247,0.26
116,House,20748,54,9,TN,100,,,"COHEN, Stephen",C001068,1949,,-0.4,-0.353,-24.70382,0.96417,677,10,,-0.375,-0.274
116,House,20947,54,1,TN,200,,,"ROE, David P. (Phil)",R000582,1945,,0.485,0.023,-81.97316,0.885,671,32,,0.451,0.15
116,House,21178,54,3,TN,200,,,"FLEISCHMANN, Chuck",F000459,1962,,0.457,0.31,-86.02465,0.88279,690,40,,0.412,0.413
116,House,21179,54,4,TN,200,,,"DESJARLAIS, Scott",D000616,1964,,0.58,-0.089,-86.38899,0.87749,661,37,,0.549,0.035
116,House,21731,54,8,TN,200,,,"KUSTOFF, David",K000392,1966,,0.533,0.266,-62.70181,0.91079,671,22,,0.519,0.596
116,House,21905,54,2,TN,200,,,"BURCHETT, Timothy",B001309,1964,,0.71,-0.228,-113.11337,0.84676,680,49,,0.71,-0.228
116,House,21926,54,7,TN,200,,,"GREEN, Mark",G000590,1964,,0.72,0.126,-66.69142,0.8948,600,28,,0.72,0.126
116,House,21959,54,6,TN,200,,,"ROSE, John",R000612,1965,,0.681,0.122,-96.73809,0.86499,667,40,,0.681,0.122
116,House,20355,49,26,TX,200,,,"BURGESS, Michael C.",B001248,1950,,0.577,-0.214,-131.2328,0.82449,680,64,,0.626,-0.127
116,House,20356,49,31,TX,200,,,"CARTER, John R.",C001051,1941,,0.473,0.607,-117.70257,0.83225,641,52,,0.544,0.839
116,House,20527,49,1,TX,200,,,"GOHMERT, Louie",G000552,1953,,0.624,-0.333,-135.94891,0.80563,629,67,,0.703,-0.439
116,House,20529,49,9,TX,100,,,"GREEN, Al",G000553,1947,,-0.438,0.312,-24.95224,0.96428,686,12,,-0.4,-0.064
116,House,20530,49,10,TX,200,,,"McCAUL, Michael T.",M001157,1962,,0.437,0.09,-122.08336,0.83676,685,52,,0.337,0.26
116,House,20531,49,11,TX,200,,,"CONAWAY, K. Michael",C001062,1948,,0.591,0.367,-73.59571,0.89869,689,34,,0.602,0.539
116,House,20532,49,24,TX,200,,,"MARCHANT, Kenny",M001158,1951,,0.601,0.153,-109.45013,0.83451,605,42,,0.601,0.012
116,House,20533,49,28,TX,100,,,"CUELLAR, Henry",C001063,1955,,-0.227,0.623,-119.02031,0.84093,687,57,,-0.333,0.87
116,House,20948,49,22,TX,200,,,"OLSON, Pete",O000168,1962,,0.549,0.309,-84.01004,0.88116,664,35,,0.59,0.316
116,House,21182,49,17,TX,200,,,"FLORES, Bill",F000461,1954,,0.573,0.283,-98.14911,0.86448,674,36,,0.516,0.15
116,House,21360,49,14,TX,200,,,"WEBER, Randy",W000814,1953,,0.709,0.036,-98.11529,0.86321,667,43,,0.725,-0.018
